max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,path,fee,duration(min),root_dist(km)
2270.1,46,63,19,64,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
3491.64,29,115,24,77,6,10,2,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.668
1686.7,45,73,24,52,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
861.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1713.04,26,84,30,40,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2235.0,94,94,124,43,15,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.017
2374.92,59,113,16,12,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1716.78,23,50,51,44,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1777.72,60,36,52,53,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2898.04,62,27,38,31,24,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2410.8,115,58,11,59,22,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2216.46,27,75,8,78,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.018000000000000002
1749.33,30,72,15,47,6,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.018000000000000002
2618.0,32,42,0,27,10,16,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1754.48,65,61,46,27,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1979.6,48,105,118,41,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1746.36,49,69,73,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2446.34,31,129,15,44,21,6,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.018000000000000002
1986.48,130,136,160,83,5,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.379
1776.6,187,170,33,34,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.359
2195.74,26,46,32,42,0,12,4,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1470.150635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.026000000000000002
2384.0,134,145,122,99,20,0,0,0,0,0,0,0,0,0,"공항진입로,공항진입로,공항앞길",4550,2,1.1
1937.1,36,54,32,17,22,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.026000000000000002
2237.37,63,93,128,46,12,13,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2247.48,72,76,55,122,11,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2374.4,52,8,84,31,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2135.77,25,28,17,81,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1832.0,35,35,25,77,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.055
1787.52,35,238,68,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1969.92,13,39,43,10,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.052000000000000005
3534.0,108,270,99,102,17,11,4,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1864.46,10,93,91,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2586.57,77,150,59,43,33,8,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2421.55,155,200,210,60,23,9,4,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1789.06,39,93,30,20,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.031
3162.0,146,78,62,47,20,6,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2669.43,116,124,33,19,7,11,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,공항로791번길",4550,1,0.926
2023.08,24,67,13,0,0,0,0,0,0,0,0,0,0,0,"공항로791번길,공항로811번나길,공항앞길",4550,2,1.1
2081.61,25,48,25,22,27,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1694.0,55,25,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.974
1585.7,80,20,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",4550,3,1.3
1919.92,114,115,139,22,9,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.404
2214.0,141,171,95,42,20,7,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.359
1708.92,43,39,17,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2247.0,64,15,44,12,26,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1921.92,39,75,37,32,9,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1860.1,58,121,58,112,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.379
2109.89,156,31,67,9,5,19,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.354
1607.92,14,37,14,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.018000000000000002
997.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1841.01,34,82,43,34,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1910.0,78,70,143,56,19,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2477.2,65,33,59,28,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2131.64,43,27,33,28,37,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
3147.76,36,56,55,30,24,38,16,11,9,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1677.06,83,36,42,34,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1719.02,62,48,20,49,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1683.02,60,39,98,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1685.97,58,34,84,8,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1800.0,34,66,43,36,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
1711.56,65,35,10,43,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1842.5,57,49,46,43,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
2353.31,19,42,19,45,30,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1480.56,27,108,12,37,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1970.51,57,110,118,50,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1689.0,23,89,48,23,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2212.55,29,35,62,30,13,3,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1754.44,88,100,113,73,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.378
1631.52,188,99,27,47,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.359
2686.32,76,147,111,109,107,67,64,17,30,0,0,0,0,0,"공항로,낙동북로,낙동대로",13250,10,8.8
2264.76,107,107,108,62,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
1681.66,21,80,28,49,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2029.44,95,119,54,55,31,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1989.96,44,46,56,31,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
698.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.054
1848.85,20,99,19,24,10,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2744.62,44,94,7,37,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1747.2,86,71,28,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2519.85,101,239,157,62,0,6,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.454
1739.72,116,189,68,5,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.354
2536.97,102,91,36,89,0,21,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.017
2106.0,42,36,75,29,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
1831.83,27,52,101,52,23,20,4,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2475.0,52,64,117,61,27,11,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1539.58,59,48,89,15,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
1988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2387.7,162,65,130,52,69,23,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11
2485.08,121,145,169,81,18,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.402
2456.86,189,168,59,83,0,11,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.34
2308.86,38,219,33,79,21,8,16,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.781
2184.44,46,38,22,0,0,0,0,0,0,0,0,0,0,0,"공항로811번가길,공항로791번길,공항로811번나길",4550,3,1.5
1889.71,65,32,30,36,23,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.018000000000000002
2372.58,115,108,74,86,11,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1740.42,36,78,39,29,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2208.0,79,206,153,64,21,0,10,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2200.38,56,188,53,40,23,11,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.402
1810.02,65,149,96,26,45,0,0,0,0,0,0,0,0,0,"공항앞길85번길,공항로811번나길,공항앞길",4550,1,0.445
1435.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.026000000000000002
2201.56,157,266,154,133,28,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1920.24,30,20,69,52,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.022
2352.48,214,164,161,90,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2265.76,178,101,129,96,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1932.0,41,71,82,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2856.28,89,146,78,43,24,9,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.406
2024.04,91,98,25,9,4,5,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.359
3007.78,22,55,56,29,20,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1666.0,29,56,91,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2025.0,79,80,5,18,14,5,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2279.68,32,30,40,22,44,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2499.2,29,69,24,34,7,10,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2433.34,69,71,84,54,21,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.026000000000000002
3238.92,26,60,29,17,10,22,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1804.87,79,39,27,25,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1824.78,52,71,46,20,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2111.5,150,210,112,6,58,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2355.18,43,52,27,49,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2299.0,30,29,43,49,0,14,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.026000000000000002
1538.0,33,36,29,18,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1681.99,22,41,24,28,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
791.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2052.26,20,57,31,60,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1714.02,46,75,54,26,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1771.92,52,70,79,10,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.378
1896.3,191,165,134,85,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.365
1828.04,52,55,53,7,6,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2903.52,36,27,43,29,17,19,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1719.02,116,75,120,45,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.026000000000000002
2030.7,27,42,13,58,8,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1909.91,40,37,48,59,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.017
1737.12,53,54,52,32,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
1818.0,60,53,29,68,10,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
2537.52,160,72,152,85,22,28,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1718.08,53,46,33,45,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1859.32,62,68,46,19,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1834.56,78,45,54,22,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1892.8,18,77,53,28,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2112.92,138,146,15,70,3,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.402
1727.94,67,132,127,4,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길,-",4550,1,0.394
2081.62,64,57,106,36,18,16,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
720.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1766.64,29,52,8,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2834.06,130,100,191,80,74,7,0,10,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2020.86,86,177,95,128,23,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1586.13,44,62,31,52,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1933.14,218,107,12,117,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.402
1955.1,66,85,60,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.34700000000000003
1437.8,67,37,72,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1887.9,56,22,72,18,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1518.79,68,100,17,22,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2668.0,20,70,35,38,10,3,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
1836.75,33,67,11,57,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2090.4,390,68,209,134,101,274,31,56,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,우암로",23830,18,18
1951.32,34,21,73,49,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.029
906.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,1,0.441
2316.42,160,82,258,408,568,703,517,453,0,0,0,0,0,0,"공항로,르노삼성대로,거가대로",80100,58,60
1464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.11800000000000001
1041.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1879.1,73,72,11,16,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.556
2241.28,589,400,78,357,332,98,94,0,0,0,0,0,0,0,"동서고가로,번영로,해운대로",37550,31,29
2557.5,428,540,388,640,326,27,103,0,0,0,0,0,0,0,"남해제2고속도로지선,동서고가로,번영로",37930,32,29
1866.9,50,11,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.527
1758.24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.1
1808.91,0,23,101,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,유통단지1로58번길,유통단지1로57번길",4550,4,1.5
1864.84,61,91,97,40,26,31,38,0,0,0,0,0,0,0,"유통단지1로,공항로,남해제2고속도로지선",9770,7,5.9
2360.28,38,30,83,158,0,16,269,0,12,0,0,0,0,0,"낙동남로,남해안대로,남해제2고속도로지선",44050,31,32
2133.46,108,108,134,289,311,98,99,0,0,0,0,0,0,0,"공항로,남해제2고속도로지선,가락대로",23630,20,18
1788.39,74,49,50,17,74,64,24,0,0,0,0,0,0,0,"공항앞길,유통단지1로58번길,공항로",9270,6,5.5
1752.31311,13,5,0,8,0,0,0,0,0,0,0,0,0,0,"공항로,르노삼성대로,공항로",6390,4,3.1
1891.0,12,9,0,38,4,70,16,0,0,0,0,0,0,0,"공항로,르노삼성대로,명지국제8로",5730,4,2.5
1304.82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2
1464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.074
2167.0,13,23,7,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2
2102.96,93,77,37,183,179,70,42,73,0,0,0,0,0,0,"공항로,남해제2고속도로지선,가락대로",17230,13,12
1810.93,161,65,23,20,0,60,0,0,0,0,0,0,0,0,"공항로,유통단지1로,유통단지1로58번길",7050,4,3.7
2268.72,35,22,41,14,2,6,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1387.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
748.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2580.03,11,29,18,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.555
1506.6,27,12,9,4,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2
889.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
828.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.057
840.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.052000000000000005
2459.2,170,170,249,185,51,217,57,0,0,0,0,0,0,0,"공항로,남해고속도로,강변대로",31020,25,22
832.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.054
1428.88,41,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.589
2297.1,8,26,17,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2
2147.2,97,118,20,50,125,51,33,15,0,0,0,0,0,0,"공항진입로,공항로,낙동북로",12650,10,8.4
2046.38,26,15,0,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항로811번나길,공항앞길",4550,2,1.2
2359.0,252,368,399,530,594,691,744,309,37,0,0,0,0,0,"공항로,르노삼성대로,거가대로",85710,65,65
3134.42,18,32,21,2,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1490.58,47,54,66,9,6,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
2024.39,13,48,111,41,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1775.6,40,86,67,5,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.402
1583.0,80,168,87,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.359
1777.54,6,38,19,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1775.58,36,105,93,89,7,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.008
2010.8,93,41,51,27,11,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.378
1859.41,242,79,147,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.359
2464.77,20,60,34,55,54,11,28,0,0,0,0,0,0,0,"-,-,-",4550,1,0.032
2587.62,91,177,185,104,41,25,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1730.9,76,45,93,37,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1653.0,19,95,28,9,6,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.032
3132.0,217,201,218,67,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.379
1371.37,96,101,56,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.359
1690.12,37,67,66,19,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1785.06,85,53,60,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
2365.42,39,31,22,59,12,7,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2059.38,30,82,27,7,26,9,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2077.57,83,125,200,63,8,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
2091.1,66,55,78,16,7,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.379
2190.26,73,67,26,31,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.359
1705.77,30,65,71,11,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
1908.59,40,37,18,64,13,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2396.66,50,65,69,7,16,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.421
1804.95,56,40,62,28,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.34
1754.44,42,65,35,34,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.024
1919.0,49,55,57,9,20,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2333.82,51,47,78,9,2,6,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2543.34,140,321,268,110,36,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2384.61,101,138,212,58,32,4,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2201.68,26,21,57,5,53,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1786.53,14,52,58,8,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2180.16,14,46,19,40,22,14,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2562.0,10,29,56,29,22,5,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2033.2,25,115,4,10,9,0,7,0,0,0,0,0,0,0,"공항앞길,공항진입로,-",4550,2,0.764
1685.25,3,31,22,0,0,0,0,0,0,0,0,0,0,0,"공항로811번길,공항앞길,-",4550,2,0.624
2288.3,40,116,58,70,47,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
1398.74,9,7,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.147
2031.16,170,232,95,37,17,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.17
2295.24,79,95,147,48,23,16,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
1613.7,89,95,16,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
2282.76,65,22,67,25,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1642.21,52,55,62,17,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.404
2098.8,114,38,45,19,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.357
2376.47,268,124,37,84,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1399.2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.379
1851.8,221,123,175,76,8,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.336
1856.28,127,159,86,20,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
1921.67,28,53,12,7,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1832.14,35,55,64,33,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1904.76,24,40,37,63,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
2249.6,31,27,12,22,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.025
1933.44,220,137,110,76,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2024.0,193,78,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.018000000000000002
1390.77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.017
1572.37,84,48,62,0,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.673
1781.0,202,135,137,84,0,0,0,0,0,0,0,0,0,0,"공항앞길,공항로811번나길,-",4550,1,0.378
2286.64,281,136,125,17,0,0,0,0,0,0,0,0,0,0,"공항로811번나길,공항앞길85번길,공항앞길",4550,1,0.336
1540.0,82,47,0,0,0,0,0,0,0,0,0,0,0,0,"공항앞길,-,-",4550,1,0.023
2384.26,42,92,42,2,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1638.36,30,85,75,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.025
1607.04,65,9,0,0,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
1786.02,74,67,42,29,0,0,0,0,0,0,0,0,0,0,"-,-,-",4550,1,0.001
